timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,mag_x,mag_y,mag_z,pressure,altitude
1772665933947,-0.067038,0.059855,-9.816227,0.000000,0.000533,0.000533,13.74,22.50,25.44,,
1772665933996,-0.088585,0.071826,-9.686940,0.000000,0.006392,0.000000,13.44,22.02,26.40,,
1772665934047,-0.067038,0.059855,-9.809045,0.000000,-0.000533,0.000000,13.14,21.96,26.16,,
1772665934097,-0.074220,0.081403,-9.806650,-0.000533,-0.005326,-0.001598,13.02,21.96,25.92,,
1772665934148,-0.064643,0.069432,-9.799467,-0.001065,-0.001065,0.000533,12.66,22.26,25.62,,
1772665934198,-0.074220,0.067038,-9.799467,0.000000,0.001065,0.001065,12.84,22.44,25.98,,
1772665934247,-0.059855,0.074220,-9.818622,0.001598,0.002131,-0.001598,13.08,22.86,26.40,,
1772665934297,-0.069432,0.062249,-9.782708,-0.000533,0.001065,0.000533,13.92,22.80,26.76,,
1772665934348,-0.059855,0.062249,-9.801862,0.000533,0.000000,-0.000533,13.44,22.62,26.94,,
1772665934398,-0.064643,0.067038,-9.804255,-0.000533,0.000533,0.000000,14.04,22.38,26.46,,
1772665934447,-1.316811,0.083797,-9.763555,-0.001598,-0.019175,-0.147539,13.74,22.26,25.92,,
1772665934498,-0.306458,-0.069432,-9.662998,0.001598,0.012783,-0.017044,14.04,22.26,25.68,,
1772665934547,-0.588974,-0.043096,-10.105926,-0.005326,0.022371,0.095341,14.10,22.32,25.02,,
1772665934597,-0.514753,0.009577,-9.579201,0.021305,0.023968,0.102265,13.74,22.92,24.36,,
1772665934648,-0.569820,-0.019154,-9.854534,0.004261,0.016512,0.091613,13.92,22.44,24.48,,
1772665934697,-0.756568,0.237026,-9.536105,0.007457,0.050067,0.134223,14.10,22.38,25.86,,
1772665934747,-1.158794,0.227449,-9.665392,-0.003728,-0.010120,0.157659,14.34,22.20,26.94,,
1772665934797,-0.409408,0.052672,-9.579201,0.018109,0.013848,0.136886,14.76,22.14,28.20,,
1772665934847,-0.653617,0.071826,-9.414001,0.002663,0.015979,0.054328,14.82,22.20,28.56,,
1772665934898,-0.670376,0.074220,-9.739613,0.008522,-0.027164,0.115581,14.28,22.08,29.16,,
1772665934947,0.270545,0.205901,-10.216059,0.009587,0.014914,0.061785,14.46,21.84,30.54,,
1772665934996,-0.138864,-0.280122,-10.371682,-0.047937,-0.009055,-0.151268,14.70,22.20,33.00,,
1772665935047,0.028730,-0.205901,-9.770737,0.012251,-0.087884,-0.127832,15.60,22.74,33.72,,
1772665935098,-0.301669,-0.150835,-9.002198,0.011718,0.005859,-0.075101,15.60,22.86,34.32,,
1772665935147,-0.040701,-0.220267,-9.651027,0.016512,-0.036752,0.087352,15.30,22.98,34.44,,
1772665935197,0.533907,-0.134075,-9.205706,0.042078,-0.052198,0.621049,15.06,22.86,35.28,,
1772665935247,1.194707,0.244209,-10.117896,-0.020240,0.030893,0.452737,15.18,22.74,35.04,,
1772665935297,1.735796,0.047884,-9.701305,-0.015446,0.017577,0.314786,15.96,22.92,35.52,,
1772665935347,0.548272,-0.210690,-9.631873,-0.003728,-0.012783,-0.568319,16.26,22.68,35.10,,
1772665935398,-0.002394,0.062249,-9.847352,-0.001065,0.001598,-0.000533,17.88,23.40,35.52,,
1772665935447,-0.047884,0.069432,-9.809045,0.001065,0.006924,0.000000,17.34,23.94,35.40,,
1772665935498,-0.031125,0.057461,-9.787497,0.000000,-0.002663,0.000533,17.28,24.24,35.40,,
1772665935547,-0.035913,0.052672,-9.811439,0.000000,0.001598,0.001065,16.38,24.06,35.88,,
1772665935597,-0.038307,0.059855,-9.804255,0.000533,-0.001598,0.000533,16.56,23.16,36.42,,
1772665935647,-0.028730,0.057461,-9.813833,-0.000533,0.000533,-0.000533,16.38,23.16,36.60,,
1772665935698,-0.045490,0.062249,-9.801862,0.000533,0.000533,0.000533,15.60,23.28,36.54,,
1772665935747,-0.033519,0.067038,-9.806650,-0.000533,0.000000,-0.000533,15.18,23.22,35.64,,
